question,state,year,applies to,response,citations,cautions
Does the state require firearm training in order to carry concealed guns in public?,NE,2021,All,Yes,Neb. Rev. Stat. § 69-2430;<br> Neb. Rev. Stat. § 69-2432,
Does the state require firearm training in order to carry concealed guns in public?,NV,2021,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2021,All,No,,"In order to carry a concealed handgun without a permit, a person must not be prohibited by statute from possessing a firearm in New Hampshire."
Does the state require firearm training in order to carry concealed guns in public?,NJ,2021,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,2021,All,Yes,N.M. Stat. § 30-7-2; N.M. Stat. § 29-19-3;<br> N.M. Stat. § 29-19-4(10),
Does the state require firearm training in order to carry concealed guns in public?,NY,2021,All,No,,"However, in Westchester County, an applicant for a firearms license must have successfully completed a firearms safety course. NY Penal Law § 400.00(1)."
Does the state require firearm training in order to carry concealed guns in public?,NC,2021,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,2021,All,No,,"A person is not required to have a permit in order to carry a concealed firearm in public if the person is not precluded from possessing a class 2 carry license and the person has possessed a valid driver's license or nondriver identification card issued by the department of transportation for a requisite period of time.  N.D. Cent. Code § 62.1-04-02. North Dakota issues a class 1 firearm license and a class 2 firearm license, with different requirements for each license. A person who has a class 2 license may upgrade to a class 1 license within 5 years from the date the class 2 license was issued if the person successfully completes the requirements for a class 1 license. A person with a class 1 license may convert the license to a class 2 license before the class 1 license expires.  N.D. Cent. Code § 62.1-04-03(2)(e).;<br> Applicants for a class 1 license must participate in a classroom instruction that sets forth weapon safety rules and the deadly force law of North Dakota, complete an open book test based upon a manual, demonstrate familiarity with a firearm, and complete an actual shooting or certified proficiency exercise. Applicants for a class 2 license must complete the open book test offered for the class 1 firearm license."
Does the state require firearm training in order to carry concealed guns in public?,OH,2021,All,Yes,Ohio Rev. Code § 2923.12(C)(2);<br> Ohio Rev. Code § 2923.125,
Does the state require firearm training in order to carry concealed guns in public?,OK,2021,All,No,,"On February 27, 2019, the governor signed into law House Bill 2597, which takes effect November 1, 2019, and which allows the carrying of a firearm, concealed or unconcealed, loaded or unloaded, without a permit by a person who is 21 years of age or older, or by a person who is 18 but not yet 21 who is a member or veteran of the U.S. Armed Forces, Reserves, or National Guard."
Does the state require firearm training in order to carry concealed guns in public?,OR,2021,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,2021,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,2021,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,2021,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,2021,All,No,,"On January 31, 2019, the Governor signed Senate Bill 47 into law, eliminating the requirement that a person possess a valid permit to carry a concealed pistol when possessing a concealed pistol. The new law takes effect July 1, 2019.;<br> An enhanced permit requires that the applicant complete a qualifying handgun course. S.D. Codified Laws § 23-7-53"
Does the state require firearm training in order to carry concealed guns in public?,TN,2021,All,No,,"On May 24, 2019, the Governor signed House Bill 1264 into law, creating a new concealed carry permit with very limited training requirements. The new law takes effect January 1, 2020."
Does the state require firearm training in order to carry concealed guns in public?,TX,2021,All,No,,A law enacted on 6/16/2021 and effective on 9/1/2021 removed the requirement for a person to have a permit in order to carry a handgun in public.;<br> An applicant may take an in-person or online training course.
Does the state require firearm training in order to carry concealed guns in public?,UT,2021,All,No,,"Pursuant to 2021 Utah House Bill 60, signed February 15, 2021 and effective May 5, 2021, a permit is not required to carry a concealed handgun in public."
Does the state require firearm training in order to carry concealed guns in public?,VT,2021,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,2021,All,Yes,"Va. Code § 18.2-308.01;<br> Va. Code § 18.2-308, Va. Code § 18.2-308.02",
Does the state require firearm training in order to carry concealed guns in public?,WA,2021,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,2021,All,Yes,D.C. Code § 22-4504(a);<br> D.C. Code § 7-2509.02(a)(4),
Does the state require firearm training in order to carry concealed guns in public?,WV,2021,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old, a US citizen or legal resident, and not prohibited from possessing firearms under state or federal law."
Does the state require firearm training in order to carry concealed guns in public?,WI,2021,All,Yes,Wis. Stat. § 175.60,
Does the state require firearm training in order to carry concealed guns in public?,WY,2021,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old, not prohibited by law from possessing a firearm, and the person must not be disqualified from obtaining a concealed carry permit, though the person is not required to demonstrate familiarity with a firearm or be a state resident."
Does the state require firearm training in order to carry concealed guns in public?,AL,2022,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,2022,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AZ,2022,All,No,,"In order to carry a concealed handgun without a permit, a person must be at least 21 years old."
Does the state require firearm training in order to carry concealed guns in public?,AR,2022,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,CA,2022,All,Yes,Cal. Penal Code § 25400;<br> Cal. Penal Code § 26165,
Does the state require firearm training in order to carry concealed guns in public?,CO,2022,All,Yes,Colo. Rev. Stat. § 18-12-105(2)(c);<br> Colo. Rev. Stat. § 18-12-205,
Does the state require firearm training in order to carry concealed guns in public?,CT,2022,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,2022,All,Yes,"Del. Code tit. 11, § 1441;<br> Del. Code tit. 11, § 1441(a)(3)",
Does the state require firearm training in order to carry concealed guns in public?,FL,2022,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,2022,All,No,,
